ZCTA5CE20,GEOID20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,GEO_ID2,x,y,GEO_ID,FSF_Buildi,CountModEx,PcModExt,Fath_Build,year500,Per500Fath,Per100Fath,TOTPOP,TOTHOU,POVERT,UNEMP,FEMHH,DISABL,FORBORN,LIMENG,HISPAN,BLACK,ASIAN,INDIGE,OTHTWO,AGE65,AGE19,MHSAGE,MHSVAL,NOHSD,EXTRAC,AGREXT,RENTER,MOBHOM,NOAUTO,UNINSU,avgRainfal,ChangeDev,INTENS,IMPERV,VACAT
78578,78578,B5,G6350,S,147501944,57030607,26.0439547,-97.3065926,ZCTA5 78578,-97.30844,26.05368,860Z200US78578,6137,5830,0.949975558,4143,411,0.099,0.091,10551,6405,0.25694247,0.008040936,0.0747895,0.095062079,0.207089375,0,0.671879443,0.002274666,0.008056108,0.002558999,0.076769974,0.233911478,0.263482134,32.76697892,176657.6577,0.240075107,0,0.021396396,0.312778603,0.140416048,0.044081228,0.354563548,698.7818755,0.51,14.91564245,3.519423498,0.769750739
78559,78559,B5,G6350,S,94053597,2407340,26.1457445,-97.8257199,ZCTA5 78559,-97.82766,26.14546,860Z200US78559,6259,3444,0.550247643,5233,922,0.176,0.087,12819,4895,0.271628052,0.032155748,0.107048984,0.160776972,0.160542944,0,0.913253764,0.001170138,0,0.006318746,0.236679928,0.183711678,0.346750917,36.29141982,97944.98893,0.263851567,0.002860915,0.007262324,0.244205496,0.189964158,0.073596177,0.214993369,593.4663281,1.401,12.12584261,6.267144883,0.247887324
78583,78583,B5,G6350,S,241166274,44326505,26.2855111,-97.4715952,ZCTA5 78583,-97.46823,26.28195,860Z200US78583,4438,2587,0.582920234,3012,616,0.205,0.131,5952,2926,0.239415323,0.011454506,0.056019656,0.154737903,0.176747312,0,0.805107527,0,0.006888441,0.003696237,0.346270161,0.254872312,0.289818548,35.58817498,149077.8689,0.266384251,0.027695351,0.03165183,0.160687961,0.116953317,0.101228501,0.202116935,656.1258753,0.174,13.43785715,1.076299827,0.435465769
77057,77057,B5,G6350,S,11094646,8379,29.7440679,-95.4892098,ZCTA5 77057,-95.48886,29.74519,860Z200US77057,5641,2940,0.521184187,5258,645,0.123,0.048,44056,24203,0.1853731,0.032252565,0.049333589,0.056462987,0.36010986,0.008556648,0.395473942,0.091111313,0.093335754,0.003336662,0.245437625,0.11587525,0.231092246,42.653576,451359.1433,0.140608974,0.036487077,0.038154604,0.679883019,0.002397162,0.103461502,0.244801856,1300.733919,0.906,17.57272738,75.53410011,0.054110613
77471,77471,B5,G6350,S,254440931,5803090,29.5485199,-95.8620396,ZCTA5 77471,-95.86784,29.55158,860Z200US77471,16958,7659,0.451645241,15299,2214,0.145,0.058,41723,16300,0.160928955,0.033116555,0.067689409,0.111750542,0.188073724,0.004317407,0.592838482,0.126788582,0.057690003,0.001438056,0.232821226,0.130671332,0.303741342,34.4291411,131469.4841,0.187192875,0.013725389,0.034493394,0.44435473,0.104427399,0.039429417,0.187189983,1190.431019,2.967,17.40855021,7.938807906,0.036161335
77469,77469,B5,G6350,S,276490474,15225023,29.491375,-95.702129,ZCTA5 77469,-95.7057,29.49231,860Z200US77469,26111,12836,0.491593581,20388,2703,0.133,0.069,57228,19977,0.06157587,0.038310613,0.040628554,0.091441739,0.221517439,0.003452436,0.310058014,0.228454603,0.14755015,0.000471797,0.147602572,0.112462431,0.278098134,22.84259398,215091.5222,0.101745108,0.015107888,0.019693576,0.195182467,0.060115786,0.037372067,0.147157071,1206.993747,4.803,16.19826405,8.175098885,0.047543582
77316,77316,B5,G6350,S,334105131,1978536,30.306163,-95.6863903,ZCTA5 77316,-95.68526,30.30973,860Z200US77316,19216,2718,0.141444629,13790,781,0.057,0.043,29191,10569,0.059723133,0.031822125,0.021632151,0.085574321,0.046795245,0,0.136240622,0.008598541,0.00585797,0.003596999,0.047377616,0.138809907,0.298550923,20.68137951,345547.3576,0.047874837,0.066681322,0.068879607,0.103752307,0.125179414,0.013225343,0.086156692,1187.771789,2.723,18.17005991,5.055925105,0.207361963
77083,77083,B5,G6350,S,26845880,64626,29.6939909,-95.6478299,ZCTA5 77083,-95.64857,29.69315,860Z200US77083,20368,14563,0.714994108,20915,11151,0.533,0.344,77663,23879,0.130006973,0.047726603,0.085822993,0.080744701,0.480074167,0.01291311,0.388305886,0.289146698,0.234796493,0.002420715,0.189742863,0.116335964,0.283159291,33.15869593,133012.3889,0.227516038,0.007268063,0.009004917,0.357862424,0.007739202,0.059838298,0.212072409,1247.043903,9.074,16.2071429,61.31389084,0.030666667
77355,77355,B5,G6350,S,143922188,355356,30.1562571,-95.74926,ZCTA5 77355,-95.7502,30.15793,860Z200US77355,13117,1389,0.105893116,13523,422,0.031,0.017,31164,10522,0.070978931,0.050716875,0.01176236,0.126716724,0.075182903,0.000750085,0.239186241,0.014921063,0.003273007,0.010396611,0.14423694,0.126716724,0.29245283,25.2424444,286860.2362,0.105185694,0.04545142,0.052533865,0.139154705,0.211124402,0.006080542,0.157104351,1196.039384,2.954,17.90684921,9.598369653,0.1
77384,77384,B5,G6350,S,47767946,434992,30.2338462,-95.49577,ZCTA5 77384,-95.49675,30.2345,860Z200US77384,9249,1317,0.142393772,7157,491,0.069,0.044,21259,10419,0.029079389,0.032838428,0.016967707,0.090473934,0.151700456,0,0.130250717,0.067030434,0.074462581,0.001787478,0.101792182,0.217272685,0.2123336,15.96482388,362905.5481,0.026145063,0.043769716,0.046332808,0.429775588,0.012479475,0.023754789,0.092180095,1226.268728,13.328,16.79999985,21.63845479,0.030373832
75238,75238,B5,G6350,S,17047013,0,32.878511,-96.7078516,ZCTA5 75238,-96.70785,32.87851,860Z200US75238,7414,828,0.111680604,7787,340,0.044,0.027,31953,14133,0.080127196,0.017055618,0.062471042,0.078811043,0.175038338,0.015853743,0.218915282,0.17788627,0.051231496,0.004005884,0.131568241,0.123525178,0.2870466,48.7337791,465151.3993,0.093025457,0.002008032,0.005374439,0.495057915,0.001930502,0.054131274,0.15310506,999.0327943,2.014,15.24736846,50.49177302,0.013524937
78626,78626,B5,G6350,S,229440287,1768944,30.6578952,-97.6178433,ZCTA5 78626,-97.59878,30.66662,860Z200US78626,17297,1629,0.094178181,13682,446,0.033,0.02,37235,13291,0.09940184,0.034418605,0.060549566,0.099572826,0.114730764,0.000230242,0.346528804,0.087337183,0.02460051,0.008540352,0.175480059,0.101785954,0.288330871,27.03983899,221651.2268,0.093599034,0.006464946,0.015526469,0.352516819,0.059738997,0.023020183,0.122695329,881.042696,3.878,14.25344833,7.339711652,0.234800839
77632,77632,B5,G6350,S,337988490,9622602,30.2015152,-93.8046478,ZCTA5 77632,-93.8048,30.20138,860Z200US77632,12340,9293,0.753079417,12570,2966,0.236,0.124,21657,9493,0.128296475,0.025854928,0.048917102,0.162282121,0.026965877,0,0.064413354,0.044465993,0.015191393,0.005448585,0.059472688,0.163457543,0.254605901,35.34546508,134322.0997,0.099365609,0.006098191,0.016847545,0.198531242,0.247199403,0.043315907,0.137361875,1555.461248,0.78,17.05689652,4.943167107,0.069225497
76209,76209,B5,G6350,S,17233132,0,33.2314996,-97.1099858,ZCTA5 76209,-97.10999,33.2315,860Z200US76209,8163,1111,0.136101923,7104,400,0.056,0.037,26660,11132,0.165490017,0.039150878,0.059422257,0.121833352,0.119804951,0.003422425,0.285858965,0.095686422,0.017329332,0.004388597,0.152213053,0.105851463,0.248462116,44.15307222,151889.7553,0.122881104,0.001905021,0.009116887,0.552442807,0,0.036351299,0.149922604,964.7338301,5.897,16.06000029,32.35137112,0.029411765
78503,78503,B5,G6350,S,49751550,428698,26.1623321,-98.2487015,ZCTA5 78503,-98.25131,26.16229,860Z200US78503,7778,5474,0.703779892,6443,2967,0.46,0.042,20444,7736,0.314508518,0.026716538,0.119923249,0.123805752,0.316963412,0,0.89923694,0.007190374,0.006456662,0,0.486646449,0.133486598,0.334963804,29.23448811,122475.1439,0.383094126,0.012165166,0.029594105,0.388871122,0,0.072113847,0.358299094,529.8820297,5.248,12.13725492,31.42664993,0.244264507
77845,77845,B5,G6350,S,369195503,2105621,30.5610997,-96.2751385,ZCTA5 77845,-96.27609,30.56211,860Z200US77845,26761,2360,0.088188035,25892,901,0.035,0.024,72886,29606,0.129158459,0.017462372,0.050456849,0.06929058,0.099401806,0.000629225,0.133386384,0.047786955,0.080372088,0.001728727,0.06619927,0.109678127,0.274936202,24.43470918,264319.4127,0.039481959,0.013932817,0.019958556,0.337439426,0.045093034,0.017682092,0.057125163,1021.910143,4.523,15.1463612,9.198936774,0.155071901
77808,77808,B5,G6350,S,656903968,4440138,30.797736,-96.3120843,ZCTA5 77808,-96.31362,30.78964,860Z200US77808,8814,974,0.110506013,10031,313,0.031,0.023,14684,5955,0.050718686,0.023562199,0.021876695,0.120584819,0.072596023,0,0.218809589,0.050735494,0.006537728,0.001634432,0.072051212,0.161263961,0.240670117,26.28589421,275241.9667,0.091795212,0.0185884,0.045981831,0.065991683,0.231422889,0.009220756,0.145794903,1025.930756,0.857,15.48015152,1.723043782,0.356132075
79703,79703,B5,G6350,S,16839060,0,31.9800098,-102.1315512,ZCTA5 79703,-102.13155,31.98001,860Z200US79703,7400,93,0.012567568,8472,49,0.006,0.001,22257,8480,0.042015287,0.022801103,0.059967786,0.088196972,0.21683066,0.007556675,0.589432538,0.069596082,0.021251741,0.010738195,0.235656198,0.072157074,0.329379521,50.59669811,112189.7671,0.226530151,0.122605042,0.124537815,0.351009788,0.005079916,0.026886383,0.236554792,357.8456582,7.312,11.43749982,41.3242651,0
76449,76449,B5,G6350,S,533760516,42310401,32.9015916,-98.3155423,ZCTA5 76449,-98.32514,32.9159,860Z200US76449,8047,1956,0.243071952,4632,1100,0.237,0.103,2339,2903,0.159042326,0.027777778,0.020408163,0.208636169,0.050021377,0,0.103890552,0,0.00812313,0.000427533,0.037195383,0.312954254,0.162035058,39.59369618,286865.8399,0.081611023,0.029026217,0.041198502,0.137998056,0.360544218,0.023323615,0.174861052,821.807863,0.446,15.91546394,1.182633828,0.940234792
77640,77640,B5,G6350,S,96531292,84404516,29.880511,-93.9411513,ZCTA5 77640,-93.94146,29.88021,860Z200US77640,14226,14154,0.994938844,10382,3613,0.348,0.058,17579,8930,0.242267449,0.057233475,0.095443716,0.188189783,0.103361966,0.001086366,0.182774902,0.573695887,0.023493942,0.001479037,0.085954832,0.155469594,0.268274646,46.84076148,86192.77379,0.183796336,0.002812242,0.009594706,0.336509827,0.026801668,0.115544967,0.229605188,1439.226622,2.548,19.23243246,16.39725428,0.028906956
75491,75491,B5,G6350,S,255474154,596941,33.4863236,-96.3959301,ZCTA5 75491,-96.39488,33.49743,860Z200US75491,3886,319,0.082089552,3582,95,0.027,0.019,4914,2062,0.109883364,0.035285285,0.048951049,0.12047212,0.030932031,0,0.06043956,0.036019536,0.001221001,0.002645503,0.088522589,0.188034188,0.247863248,45.72114452,204369.5797,0.108116202,0.00967033,0.036923077,0.193652501,0.19042496,0.053792361,0.117012617,1077.211154,0.331,17.16980393,1.70728913,0.054187192
75229,75229,B5,G6350,S,32235065,435222,32.8936137,-96.8673175,ZCTA5 75229,-96.86513,32.89388,860Z200US75229,10895,1797,0.164938045,10714,506,0.047,0.028,32924,12420,0.086503926,0.031418986,0.030448858,0.073401185,0.257198396,0.005882162,0.362197789,0.022050784,0.043888956,0.007988094,0.201220994,0.118788726,0.288026971,51.72359098,568319.6564,0.193665158,0.002916924,0.006675268,0.31761309,0.012512031,0.021524193,0.227829257,963.8478673,3.078,15.19354842,46.49762981,0.039354188
75007,75007,B5,G6350,S,30837493,314310,33.0052617,-96.8967417,ZCTA5 75007,-96.89591,33.005,860Z200US75007,16368,1501,0.091703324,16047,874,0.054,0.032,54448,20878,0.063299985,0.021746236,0.053666366,0.089296209,0.245243168,0.001454963,0.28680576,0.080113135,0.156644872,0.007052601,0.144431384,0.125183661,0.213359536,37.09929112,217534.4953,0.090913703,0.005149522,0.005149522,0.309359013,0.001354198,0.042381382,0.134789157,980.4280072,3.589,15.73214296,55.34649313,0.027659574
75182,75182,B5,G6350,S,46049388,5972452,32.800525,-96.5475766,ZCTA5 75182,-96.55424,32.80034,860Z200US75182,3562,362,0.101628299,2372,78,0.033,0.024,7647,2686,0.078854453,0.043515505,0.082522382,0.087877599,0.192101478,0.001621622,0.10474696,0.115077808,0.207270825,0.004315418,0.041715706,0.12684713,0.27095593,25.46835443,449093.7925,0.043443761,0,0,0.14091086,0,0.052160374,0.086569897,1052.964559,7.831,15.2903846,15.39821493,0
75042,75042,B5,G6350,S,19767292,2357,32.9144945,-96.6749946,ZCTA5 75042,-96.67462,32.91402,860Z200US75042,9708,732,0.075401731,9546,227,0.024,0.015,38184,12080,0.150279608,0.034972678,0.087863573,0.076155724,0.400115232,0.022967503,0.495364551,0.146946365,0.162659753,0.012754033,0.186832181,0.097684894,0.319505552,53.4388245,135587.8779,0.312318558,0.002344474,0.002889701,0.430141967,0.003462604,0.059816482,0.283621663,1011.157368,3.232,15.67727271,59.68245949,0.056818182
77901,77901,B5,G6350,S,46884737,0,28.8062588,-96.9855329,ZCTA5 77901,-96.98553,28.80626,860Z200US77901,15911,4616,0.290113758,16569,1479,0.089,0.036,40742,17368,0.239688579,0.036127822,0.077768839,0.167736798,0.086937313,0.000158028,0.645181876,0.085022827,0.009204261,0.006872515,0.206789063,0.130700506,0.297751706,51.39595808,112622.3565,0.235732504,0.022122941,0.024760469,0.445226602,0.079646018,0.096473585,0.22980439,984.0160558,3.466,15.08695671,34.63137895,0.080342577
76655,76655,B5,G6350,S,201261598,1398954,31.392436,-97.1741613,ZCTA5 76655,-97.17273,31.39295,860Z200US76655,5943,395,0.066464748,4677,102,0.022,0.014,8616,3184,0.071411875,0.010279001,0.068906993,0.124883829,0.033077994,0,0.121866295,0.024373259,0.010329619,0,0.074396472,0.144034355,0.26810585,34.53203518,203042.6357,0.030633437,0.000634115,0.011625449,0.124236253,0.05838425,0.027494908,0.103508364,898.2624615,0.969,15.02626274,2.098762855,0.012605042
77853,77853,B5,G6350,S,150109005,248251,30.3545512,-96.8408062,ZCTA5 77853,-96.84035,30.36228,860Z200US77853,1199,128,0.10675563,1194,16,0.013,0.011,1091,636,0.112235511,0,0.040339703,0.188817599,0.105407883,0,0.246562786,0.283226398,0,0,0.12832264,0.245646196,0.183318057,47.8081761,194726.5625,0.210710128,0.065606362,0.091451292,0.184713376,0.305732484,0.163481953,0.139321723,941.2337724,0.107,16.28993287,0.628832226,0.4
78040,78040,B5,G6350,S,16329825,325555,27.5133748,-99.50214,ZCTA5 78040,-99.50235,27.51346,860Z200US78040,10673,3182,0.298135482,11145,1326,0.119,0.083,37136,13546,0.370711365,0.038976348,0.141039236,0.212505075,0.284548686,0,0.978484489,0.004820121,0.000861698,0.001023266,0.35361913,0.139164153,0.36064735,56.25173483,99412.54597,0.499214398,0.011179937,0.016769905,0.567515023,0.067868505,0.172234005,0.37103803,492.5065315,1.565,12.56666679,67.7457847,0.044843049
79423,79423,B5,G6350,S,166339870,841351,33.4399848,-101.8554771,ZCTA5 79423,-101.84753,33.43376,860Z200US79423,18094,1288,0.071183818,18185,1143,0.063,0.037,41950,16933,0.089427597,0.027616279,0.039106145,0.11011193,0.060619785,0,0.329845054,0.038235995,0.022169249,0.005721097,0.136328963,0.124219309,0.289368296,30.74236698,178761.9549,0.070362082,0.012599963,0.027896597,0.284602348,0.050907037,0.023664553,0.118004401,477.0791071,3.623,10.76545452,8.735437886,0.122754491
75708,75708,B5,G6350,S,146401827,1274084,32.4132193,-95.2086732,ZCTA5 75708,-95.20716,32.41438,860Z200US75708,4373,356,0.081408644,3941,92,0.023,0.016,10419,3799,0.153481625,0.043823038,0.012879789,0.074715964,0.227756982,0.004861186,0.576350897,0.04098282,0.010365678,0.001343699,0.030521163,0.120932911,0.36942125,44.33311398,110093.0333,0.357931727,0,0.011986301,0.23678996,0.286988111,0.001651255,0.24860389,1126.329611,0.724,16.98243242,6.567046376,0
77801,77801,B5,G6350,S,7945405,175945,30.639285,-96.3624538,ZCTA5 77801,-96.36445,30.63966,860Z200US77801,3015,312,0.103482587,3691,207,0.056,0.041,14585,7163,0.445779823,0.047619048,0.105290015,0.09722794,0.13225917,0.00168981,0.390195406,0.174700034,0.048611587,0.000479945,0.098594446,0.044703462,0.304422352,37.38175346,159322.5806,0.164419695,0,0.003753754,0.86817486,0.043544821,0.08266712,0.184575271,1003.795688,5.953,14.90999994,49.09406817,0
78886,78886,B5,G6350,S,189264572,1062087,29.1553068,-99.1862097,ZCTA5 78886,-99.1875,29.15453,860Z200US78886,729,170,0.233196159,666,49,0.074,0.045,534,221,0.005813953,0,0,0.101123596,0.119850187,0,0.745318352,0,0,0,0,0.043071161,0.256554307,36.19230769,141666.6667,0.166666667,0,0.037878788,0,0.275362319,0,0.119850187,668.5727766,0.085,13.17210523,0.185299375,0.698795181
76712,76712,B5,G6350,S,135658925,15116586,31.5265438,-97.2612309,ZCTA5 76712,-97.25513,31.52411,860Z200US76712,11645,1092,0.093774152,9547,319,0.033,0.021,27310,11182,0.034034146,0.014712373,0.056800468,0.125083587,0.056865617,0,0.14891981,0.067264738,0.030428415,0.00314903,0.067264738,0.19967045,0.285060417,33.94392774,195680.9807,0.047808331,0.001232476,0.006855646,0.312548714,0.009450507,0.026305534,0.062783268,888.494083,4.199,14.69864868,11.53316104,0.064270153
77905,77905,B5,G6350,S,1110394999,21491977,28.7374185,-97.060318,ZCTA5 77905,-97.05079,28.72789,860Z200US77905,11735,3152,0.26859821,10598,736,0.069,0.032,16570,7019,0.115557445,0.025086042,0.004439512,0.139255848,0.04025347,0,0.325829813,0.024562462,0.00054315,0,0.143633072,0.185515993,0.266566083,40.56368429,162279.9296,0.150440141,0.080318091,0.115838304,0.189472015,0.235294118,0.040906929,0.126833111,945.3877803,0.366,15.56876107,1.380534639,0.283707865
79707,79707,B5,G6350,S,183768503,535471,32.0425535,-102.2047025,ZCTA5 79707,-102.21192,32.03304,860Z200US79707,12762,3537,0.277150917,14017,3172,0.226,0.153,36167,15428,0.08729538,0.025050779,0.034424456,0.097138239,0.106450632,0.000513332,0.329416319,0.0227832,0.055962618,0.006387038,0.10882849,0.10653358,0.264135814,32.95229453,316155.595,0.080713536,0.178600161,0.180460579,0.390166374,0.022994725,0.062762072,0.114581882,359.0511153,4.127,11.40053478,8.581036604,0.219626168
77904,77904,B5,G6350,S,284592538,300397,28.9175667,-97.0118641,ZCTA5 77904,-97.03113,28.9179,860Z200US77904,11323,2754,0.243221761,12433,766,0.062,0.029,29064,12142,0.085267513,0.020388177,0.038586077,0.133499688,0.051025323,0,0.363301679,0.04087531,0.02439444,0.008739334,0.154796312,0.181530416,0.263865951,34.97735134,163309.5814,0.080626595,0.038019516,0.039681966,0.29312826,0.0429034,0.031660371,0.095203438,964.5912665,1.536,15.9017544,4.992768207,0.05078125
75076,75076,B5,G6350,S,130378525,25295352,33.8006919,-96.7260105,ZCTA5 75076,-96.71915,33.79611,860Z200US75076,6634,399,0.060144709,5889,179,0.03,0.026,8592,4463,0.030377095,0.024175824,0.026004728,0.124534451,0.019436685,0,0.035498138,0,0.01268622,0.013733706,0.058659218,0.191224395,0.199604283,39.33307192,187190.3882,0.048508034,0.013758463,0.013758463,0.200650118,0.185874704,0.009456265,0.123370577,1045.221042,0.587,16.49551288,2.731951253,0.691380908
75235,75235,B5,G6350,S,17245522,29448,32.8326141,-96.8490821,ZCTA5 75235,-96.84797,32.83218,860Z200US75235,3408,635,0.186326291,3449,280,0.081,0.067,19042,9382,0.209218543,0.056080695,0.05633479,0.102420758,0.303539544,0.00161434,0.483352589,0.142264468,0.076987711,0.007562231,0.118159857,0.07793299,0.205072997,38.35344276,155848.4551,0.248807509,0.001882707,0.001882707,0.765578294,0,0.104391814,0.200094932,953.9905992,3.283,14.95294105,67.55192538,0.067251462
78701,78701,B5,G6350,S,3906395,239536,30.2705689,-97.7425893,ZCTA5 78701,-97.7425,30.27026,860Z200US78701,1270,374,0.294488189,935,134,0.143,0.098,9560,6955,0.152677433,0.007362356,0,0.084937238,0.131799163,0,0.165062762,0.037970711,0.067782427,0.000104603,0.089958159,0.110041841,0.043200837,27.35046729,757689.6067,0.039617155,0.004646078,0.005465974,0.532808399,0,0.126476378,0.043200837,839.2926269,2.346,12.91999989,74.2099675,0.601862631
79915,79915,B5,G6350,S,23041500,235542,31.7460407,-106.3714257,ZCTA5 79915,-106.37242,31.74588,860Z200US79915,10693,3506,0.327878051,12117,3176,0.262,0.01,36505,14303,0.2795014,0.030370732,0.082704474,0.249821693,0.256403232,0,0.950773867,0.007012738,0.008053691,0.007149706,0.434077524,0.206957951,0.272373647,56.40079004,96757.85874,0.351797216,0.003614458,0.003614458,0.420458876,0.054653556,0.111822547,0.227684205,226.6835128,1.94,7.077272697,57.8291127,0.091216216
79412,79412,B5,G6350,S,8314111,109888,33.546383,-101.8565163,ZCTA5 79412,-101.85763,33.54637,860Z200US79412,4929,2253,0.457090688,5160,1985,0.385,0.205,15719,6389,0.27661882,0.027491111,0.086008374,0.189836337,0.048921687,0.005176759,0.619568675,0.103950633,0.003180864,0.006616197,0.248425472,0.121954323,0.319613207,57.70175301,95000,0.220736519,0.005969301,0.010801592,0.499302163,0.005059316,0.100662945,0.190791568,469.7114693,1.628,10.30000007,47.8526552,0
76272,76272,B5,G6350,S,249663805,50133006,33.4559728,-97.1271342,ZCTA5 76272,-97.12721,33.46423,860Z200US76272,5170,436,0.084332689,3702,123,0.033,0.022,4799,2034,0.065049153,0.009931245,0.043064877,0.181704522,0.036049177,0,0.114190456,0.00125026,0.000833507,0.000416753,0.062929777,0.218795582,0.203792457,33.46951819,280158.2278,0.097069105,0.008467401,0.046994073,0.116331096,0.217561521,0.015659955,0.143571577,975.9349543,0.238,16.39464879,1.458177736,0.43495935
78401,78401,B5,G6350,S,5572416,671247,27.7968119,-97.3990921,ZCTA5 78401,-97.39944,27.79715,860Z200US78401,1987,873,0.439355813,1297,166,0.128,0.041,4660,2189,0.294929493,0.006224066,0.004450095,0.302875974,0.122961373,0,0.548927039,0.104291845,0.007725322,0.003004292,0.191845494,0.216523605,0.103433476,59.41594335,142898.8327,0.254559271,0.025914634,0.025914634,0.836617928,0,0.357914812,0.256740563,785.6677554,2.595,15.04285731,68.30479206,0.064935065
